idx,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
52,0.18440494,0.102504276,77.050545,0.2854126,76.2420654296875,92.27294921875,96.77581787109375
53,0.23278992,0.1246376,63.36025,4.76355,75.07218831097627,84.81486896450893,87.45202675536386
54,0.055875234,0.15900446,37.808975,1.3919649,95.89762734362037,97.6646756263481,98.64982578397212
55,0.058403526,0.02105766,41.657658,2.1886892,95.9087113832452,97.79929227466104,98.11140710110931
56,0.08103815,0.01707594,47.255253,1.8543254,98.71491176122231,98.78597654862016,98.84914524852935
57,0.1799926,14.743876,67.4365,3.071724,85.70961055961601,92.28100796334678,93.74931820661067
58,0.1561465,0.057339504,128.12738,3.1756947,85.37257710924443,96.03004058952487,96.27748475179614
59,0.29229757,0.120579675,228.60928,0.25184086,40.87066650390625,93.45703125,99.42169189453125
60,0.5096358,838.912,65.58132,1.841044,74.816493117522,87.66585452908953,91.95673427582675
61,0.12720358,0.027907215,71.435585,0.21238181,83.8104248046875,99.7406005859375,100.0
62,0.16546194,0.070593014,44.67369,0.21234125,82.00225830078125,91.9891357421875,98.46343994140625
63,0.24285991,12.389197,93.12864,2.6944935,80.5633192929969,94.15620202338306,96.11069558713538
64,0.08937329,0.020778898,49.445793,0.19188909,87.44354248046875,97.20001220703125,99.1729736328125
65,1.1437043,22374.512,110.21258,2.3007538,79.8052323182306,90.42832384253529,92.53610629693819
66,0.10657418,0.016352404,52.132736,0.16079341,94.6929931640625,99.59869384765625,99.84283447265625
67,0.09937595,0.11854969,58.21586,0.2154173,93.40667724609375,98.2177734375,99.2095947265625
68,0.17659682,0.10878854,74.21887,1.0922815,76.8218994140625,91.81365966796875,97.119140625
69,0.08031385,2.310791,41.32825,0.84511155,95.999938318247,98.55818902373206,99.24131443815634
70,0.1652543,0.047494125,55.2,0.2212834,75.27923583984375,96.01593017578125,99.24774169921875
71,0.17780915,79.38403,27.84362,2.8633745,88.80152321850429,93.76961320122705,95.34219526814992
72,0.12911458,2.4967134,53.402184,1.6130437,89.03195362006203,96.98496696777673,98.49669677767291
73,0.16815671,0.12967633,45.869312,4.802845,82.87544752214056,85.54739023930658,86.72696438665913
74,0.17628509,0.048613027,137.67253,0.2582346,69.09637451171875,98.58245849609375,99.627685546875
75,0.052614752,0.0054032085,33.6436,0.07935261,99.3927001953125,100.0,100.0
76,0.09424966,0.040543627,54.098713,2.4900975,91.56645569620252,94.0717299578059,95.0210970464135
77,0.13214844,0.05252002,55.64046,0.21998462,79.70123291015625,96.44317626953125,98.39324951171875
78,0.1343886,0.036196783,44.42418,0.17345956,78.21044921875,98.748779296875,99.81689453125
79,0.10730176,0.020395104,51.932594,0.15422234,85.1226806640625,97.87750244140625,100.0
80,0.10766703,0.021853454,52.408333,0.17006996,88.90533447265625,98.6602783203125,99.6429443359375
81,0.12643778,0.03832544,70.36842,1.3766344,84.22757423594321,93.35441076188705,97.52650176678446
82,0.19235948,3.3349319,64.866684,3.3065426,85.45372050816697,91.80807622504538,93.50499092558984
83,0.20339851,1.7735158,58.15081,3.321194,83.46065461772561,90.64654369293834,93.44140115520774
84,0.11048854,0.018690463,63.04366,0.2338552,91.015625,99.26605224609375,99.83978271484375
85,0.23478208,1.4152975,64.77862,2.3705459,65.29235249205419,92.95264475576626,96.17358262753245
86,0.15734214,1.2195921,59.794556,2.2706373,87.8299172320699,96.25768178750312,96.81716457674683
87,0.12099205,0.04737325,54.266155,0.20453838,85.528564453125,96.67816162109375,98.56414794921875
88,0.09095676,0.017751416,34.051014,0.11669155,89.05181884765625,99.96185302734375,100.0
89,0.11755903,0.018573493,69.43203,0.22911346,91.43218994140625,99.86114501953125,99.99847412109375
90,0.11923725,0.020190395,60.08172,0.22087973,91.9158935546875,99.4171142578125,99.9298095703125
91,0.57500607,839.2493,56.170357,4.709499,68.0379806336373,83.33552693428598,86.23108019178339
92,0.119293936,0.2256653,51.23925,2.614306,87.44592800812056,95.37596626844694,96.30983056141173
93,0.15731782,7.0360336,62.711143,2.8923829,84.30394028814442,92.91789619857663,95.63009894115605
94,0.41895676,43.812233,91.170616,0.39899102,53.098930031073486,83.39175557562491,89.30949501752667
95,0.13502751,0.03778519,58.79938,2.0642176,85.59416227709853,97.4596884614765,97.95260877269286
96,0.3864697,393.24106,56.833225,3.4577637,84.24542751599243,87.3303901252365,88.6674475177944
97,0.12821493,0.06696626,56.16774,0.1996702,85.3515625,96.2554931640625,98.8433837890625
98,0.0858228,0.014344094,34.599983,0.14322764,92.87261962890625,98.38409423828125,99.85198974609375
99,0.24508648,67.53124,74.68089,2.258612,81.36144325571638,88.5340186000979,94.2381651632753
100,0.42502466,172.73044,73.703804,2.9337656,80.2124388045457,90.98637351761192,93.50842155493893
101,0.52145547,788.6676,85.32983,5.3932633,64.80194460611456,75.36204594474306,80.28176247047143
102,0.08504321,0.20080064,24.704721,1.0567023,93.59796516109141,98.31355017727763,99.10898720517959
103,0.1256817,2.006026,51.924026,2.479012,94.30311014580477,95.94096597888591,96.8311050186039
104,0.043851253,0.003794404,35.2556,0.11030525,98.9044189453125,99.99847412109375,100.0
105,0.25440046,14.187901,51.36245,2.5388741,77.47061384414454,93.69286025250327,95.39254099550138
106,0.44990337,6.2282443,141.16231,0.95879036,33.86901940396642,75.04701906756985,89.22766403156011
107,0.31004977,741.6324,49.318447,1.6107125,88.18475956710923,96.30066463715912,96.9190800274143
108,0.3532894,85.34813,65.73221,6.248297,79.25638063228652,82.14998424535239,83.10576620102931
109,0.1413803,0.02981116,49.140785,0.18759891,78.4576416015625,98.95782470703125,99.98931884765625
110,0.07499312,0.014292919,30.971836,0.108194314,93.66912841796875,99.73907470703125,100.0
111,0.12058468,0.028551769,73.112114,0.17103556,90.68145751953125,98.75335693359375,99.94049072265625
112,0.06895621,0.0076814187,45.799927,0.13517544,97.66082763671875,99.79705810546875,100.0
113,0.07409444,0.0174763,54.40964,0.16838433,95.09972988233858,99.30410365192974,99.62000396783004
114,0.22766207,10.81326,62.3551,2.842616,84.78808454714708,92.41046982805827,93.6326798817216
115,0.0956285,0.014302267,74.081345,0.23609893,95.123291015625,99.47662353515625,99.83367919921875
116,0.114908546,0.019351196,100.11687,0.20208688,96.36077880859375,99.99237060546875,100.0
117,0.15663777,0.08603061,94.80921,2.1805732,84.05036948950989,94.17310795888898,96.24139981313175
118,0.8128112,261.68042,64.88074,2.688655,73.65426316245988,85.35692601266372,89.0068522855408
119,0.14663483,0.06615954,52.555866,0.21772236,82.48291015625,95.0164794921875,98.28033447265625
120,0.11584896,0.020242332,96.57519,0.23250347,95.42388916015625,98.86474609375,99.30419921875
121,0.32916963,235.79475,110.49256,2.3347986,72.79184236263649,91.18660916130894,94.67060011864488
122,0.81769127,604.72516,59.92997,4.9640884,68.72817105375245,78.42519237868075,82.68449896356873
123,0.48507825,169.95805,47.427784,4.4278193,70.18057899933119,83.10774228478614,86.73843116022803
124,0.09311845,0.03945404,65.206825,0.17163055,92.61474609375,98.06365966796875,99.0936279296875
125,0.16196154,0.04567731,67.89478,0.2050191,76.22528076171875,96.10748291015625,99.65057373046875
126,0.15723121,0.15872288,62.345047,3.800867,82.82914358755859,89.24462840099824,91.20762067076511
127,0.20325841,11.352473,29.077513,2.1738136,77.577914886885,93.73675051415916,97.26467331118494
128,0.28733134,0.18196619,122.046585,6.0270567,65.45551357793047,79.26164456502447,81.23938233728035
129,0.13250235,0.026972547,51.341225,0.17536505,81.76727294921875,100.0,100.0
130,0.2765965,0.20183904,102.86388,0.27954042,66.7236328125,89.178466796875,95.3216552734375
131,0.13594571,0.1383554,47.751328,3.386402,91.49236192714454,93.79749314531924,94.35566000783392
132,0.17771485,0.92519164,91.95301,2.4822683,86.30986009105712,94.26905054667507,96.15333488418464
133,0.19215481,0.06196674,89.54099,0.23226015,68.603515625,96.87347412109375,98.9410400390625
134,0.10373328,0.05020516,75.703316,2.037503,88.65771196034635,91.99277912064376,93.86684208915949
135,0.18828629,9.398964,70.77239,3.1121476,92.20755312434252,95.54228908058069,95.88943824952662
136,0.14232501,2.769591,47.001347,1.6997299,89.6210117564324,94.91064194095794,96.83845224809284
137,0.11069114,0.025632787,67.88529,0.22386031,87.738037109375,95.62225341796875,97.9888916015625
138,0.28709525,67.76445,85.187584,3.4120228,75.98312952098208,88.18359605098843,93.08687354209373
139,0.078141995,0.00905291,41.719032,0.10120505,96.69342041015625,99.9267578125,100.0
140,0.67803824,0.57318884,412.20953,7.260774,16.344524343883112,28.912655155040532,73.0476801172537
141,0.16093946,0.59005094,55.109238,1.0979557,77.56509850226834,97.45354546019514,98.87048660742029
142,0.057817232,0.0063948985,42.392757,0.1499563,98.17657470703125,99.78485107421875,100.0
143,0.27004588,0.26647994,120.98906,0.3661432,71.80328369140625,89.02435302734375,94.793701171875
144,0.3943277,134.57776,52.82315,2.7141109,86.56064562069784,92.27154046997389,93.87451538887571
145,0.084743336,0.013054252,42.732758,0.16834305,93.20220947265625,99.9481201171875,100.0
146,0.15453176,0.04627375,37.080696,0.21021989,79.53033447265625,95.086669921875,99.1943359375
147,0.1637545,0.040599354,127.60689,0.24545099,80.87615966796875,98.7762451171875,99.80926513671875
148,0.13720234,0.024508066,60.45754,0.16303428,89.599609375,99.3865966796875,100.0
149,0.11429461,0.025374996,56.368237,0.15145585,87.19482421875,99.542236328125,100.0
150,0.16562958,0.08713075,65.74925,0.2385977,74.69024658203125,93.34564208984375,98.09417724609375
151,0.14847232,0.054344937,53.42974,2.574068,83.86993025932696,92.43347552305505,94.87270634436996
152,0.105497554,0.016110312,48.712494,0.13476714,95.86181640625,99.49951171875,99.99847412109375
153,0.080651894,0.013256278,43.92201,0.23295592,90.58990478515625,98.7457275390625,99.7802734375
154,0.057932314,0.00876754,25.739697,0.144779,94.6685791015625,98.69537353515625,99.79095458984375
155,0.09459288,0.02311649,61.132164,0.8460356,93.36395263671875,97.78289794921875,98.8037109375
156,0.1139718,0.12415628,45.758087,1.8467344,85.60323812152156,93.36123760023305,96.36477929564724
157,0.109339304,0.08492652,45.576263,2.6041439,85.65932744821902,94.06107237316664,95.1980215024216
158,0.24444714,0.08512769,198.78766,2.3020177,62.78144802480787,97.74392162150016,97.98436025347176
159,0.080342926,0.01630298,40.06643,0.13453989,92.88330078125,98.34442138671875,99.7894287109375
160,0.17575143,0.082212985,66.50897,3.4704118,79.65835337010671,87.72020806814075,91.15553250671822
161,0.12336241,0.031707875,118.91408,0.43763846,88.92364501953125,98.3062744140625,99.273681640625
162,0.12845019,0.50809395,62.94101,2.9537327,92.70355425349621,95.56409264275054,96.50931402354762
163,0.16206609,0.22559854,64.660194,3.347879,78.40906374740064,84.3440017209647,88.959533427349
164,0.05783748,0.007751246,28.390486,0.15081729,94.598388671875,99.71466064453125,100.0
165,0.080587626,0.019010168,35.946068,0.16454895,85.98175048828125,98.29864501953125,99.4415283203125
166,0.04357882,0.013511559,40.26386,1.7994771,95.89320425353507,98.80702824255822,98.90040782101612
167,0.16394152,0.0681205,102.81119,2.7518592,79.40672603521986,90.0976957387372,93.74469464293982
168,0.118340835,0.036227193,57.483204,1.4913568,83.72039794921875,92.55523681640625,96.47216796875
169,0.13441612,0.056339253,44.19281,2.4483612,80.8074951171875,89.77203369140625,93.438720703125
170,0.12607779,0.022713168,59.561546,0.15157881,87.164306640625,98.76861572265625,99.67803955078125
171,0.59295243,756.87024,96.78854,7.2807417,58.42918554664808,60.338484179543784,61.7869176251888
172,0.088193215,0.37260526,50.809875,2.0565972,90.16994529158421,95.4312652776161,96.84165599658557
173,0.09288488,0.01652327,41.570126,0.24476056,91.326904296875,97.38616943359375,99.2034912109375
174,0.1821334,0.09596051,59.333008,3.3052514,73.07729437508044,85.87656068992148,91.09119577809241
175,0.10025432,0.033232514,43.24524,0.25240272,82.5408935546875,91.3055419921875,97.13134765625
176,0.056715548,0.084928334,48.276546,2.940918,96.41002212176589,96.68654419544099,96.87409829758585
177,0.0862259,0.017073888,42.73062,0.1841753,91.88995361328125,98.17352294921875,99.2950439453125
178,0.15056095,0.1359078,121.85156,2.8621783,90.60952830017591,92.91815527465951,94.2909994378049
179,0.08451632,0.026183767,72.86057,0.13738677,94.635009765625,98.08502197265625,99.19891357421875
180,0.16426882,0.053266726,68.98516,0.21562156,85.41717529296875,94.07958984375,99.07379150390625
181,0.07606524,0.010481806,22.980242,0.10204138,95.82672119140625,99.71466064453125,99.98626708984375
182,0.09091047,0.021783864,57.8435,0.13659032,92.010498046875,98.26507568359375,99.88250732421875
183,0.09099006,0.019800248,47.272408,0.18468316,86.48681640625,96.783447265625,99.04632568359375
184,0.09294978,0.017958319,57.310467,0.97212887,91.6469503764019,98.31156859732678,99.34705791980335
185,0.17819405,0.072690584,109.69992,2.0456467,75.20887086865709,88.65954048408895,94.51406806733014
186,0.11328928,1.4138249,53.63141,2.094053,89.85162348783962,94.15147745506337,96.84497088358845
187,0.06612118,0.008964235,47.495354,0.15882005,95.68023681640625,99.28741455078125,99.90081787109375
188,0.100021556,0.019493997,57.575356,0.1628548,90.51513671875,97.96905517578125,99.36065673828125
189,0.14015277,0.058747176,62.58089,2.3907013,83.44801583561127,89.59374116316336,93.2682942156031
190,0.08513246,0.020429226,49.02108,1.7219234,94.148244473342,98.21829665782852,98.72325333963825
191,0.06911272,0.011542776,49.097046,0.10304552,93.658447265625,99.6856689453125,99.99847412109375
192,0.10201361,0.048624936,50.300285,1.740677,83.98683259241028,89.33993754710886,94.33001584396007
193,0.113107085,0.038557764,46.594425,1.9910253,87.36433152442032,93.38462012826838,96.17199062654169
194,0.0928126,0.014242358,64.14613,0.15768273,95.75958251953125,99.99847412109375,100.0
195,0.07356465,0.014399537,46.11598,0.24491033,94.02752769554735,97.9201635792108,99.01425214392529
196,0.08246023,0.012073336,37.55022,0.14280479,92.63916015625,99.24468994140625,99.90234375
197,0.1006826,0.018880172,45.470173,0.14252645,90.42205810546875,98.492431640625,99.73602294921875
198,0.08596569,0.012447969,35.60981,0.17850105,91.18499755859375,99.91302490234375,99.99237060546875
199,0.053334303,0.006807922,23.444237,0.091257155,97.34344482421875,99.810791015625,99.95574951171875
200,0.14519264,0.055982456,45.41494,2.5817413,80.14033283126997,92.37904558980199,94.58689981999193
201,0.09247827,0.013404473,51.422256,0.240282,94.8272705078125,99.0447998046875,99.7283935546875
202,0.091534115,0.015185277,80.91999,0.18650228,93.72406005859375,99.99847412109375,100.0
203,0.040389247,0.0028905156,27.120586,0.085079774,99.6856689453125,100.0,100.0
204,0.10480855,0.021927657,50.309536,0.9470772,89.434814453125,97.1710205078125,98.85101318359375
205,0.14996268,0.058157887,103.75559,2.3269064,86.8848703302074,93.98692610807343,96.26416592846016
206,0.07081903,0.015311439,31.928432,0.56818867,92.95501708984375,96.6217041015625,98.59161376953125
207,0.06797246,0.010422507,28.714167,0.10628469,95.97625732421875,99.31640625,99.8291015625
208,0.06640399,0.0075350855,20.65145,0.1379814,98.35052490234375,99.57275390625,99.835205078125
209,0.13023551,0.041757934,65.83493,1.7321485,84.85274994262984,96.11106861470205,97.59351334812209
210,0.16500999,0.2278476,42.849117,4.549511,80.00211505922165,84.88578680203047,86.92681895093062
211,0.18171568,2.8414416,54.11434,2.8254282,75.50872632751579,90.70553286297809,94.5841069439287
212,0.15326631,0.06925516,90.61015,0.20204677,82.1868896484375,92.9656982421875,98.1719970703125
213,0.096962996,0.054554816,71.44747,3.5197303,90.27907058430952,93.69500693724864,94.5871897996101
214,0.13882682,0.080500595,37.999733,2.76363,82.6784282277466,85.3047313552526,89.31743877613965
215,0.11240459,0.034134783,38.932762,1.5163896,80.53141738272085,92.91875010113759,97.81057332880236
216,0.08915682,0.013071281,57.377495,0.21095575,90.673828125,99.6856689453125,99.9969482421875
217,0.058505476,0.0056621684,25.979853,0.07832787,99.16839599609375,100.0,100.0
218,0.16399336,4.656672,42.354904,1.688526,92.47563912412484,97.67634722421575,98.14841395148558
219,0.14080511,0.047522984,64.08144,2.2322996,84.72927510473531,92.40827726291735,95.38847276882062
220,0.10902136,0.02944222,66.650406,1.2942734,86.016845703125,95.8526611328125,98.2879638671875
221,0.102386296,0.01935939,54.44434,0.22280994,85.49957275390625,98.05908203125,99.688720703125
222,0.082043216,0.01759188,34.9814,0.28161737,89.21661376953125,96.30126953125,98.89068603515625
223,0.12714924,0.0421537,68.3267,1.7219058,82.2620685293234,92.95099852948152,95.64062425881124
224,0.10526071,0.031852398,47.042713,2.0096445,86.4837526868125,96.6478062966241,97.62454166139841
225,0.13313912,0.053178303,51.29703,2.3501563,80.8396666971889,89.63159661813631,94.07105576412417
226,0.08564851,0.03459921,52.656925,1.6427296,87.12543947359933,91.56210689288133,95.0649937102861
227,0.052702997,0.013059788,46.18038,1.637047,97.0163636039187,98.93288602580346,99.02924748835632
228,0.08064352,0.036096342,46.701244,2.688609,93.29725474761389,95.80242054511463,96.34556725376365
229,0.18797694,62.985394,88.26782,1.9982331,82.26096777609149,87.31514488405746,91.83813927222674
230,0.16992587,8.066505,129.81653,3.0312164,87.60111812290882,92.78937783236627,93.99432467917495
231,0.13715354,0.14356013,58.74903,2.6632028,79.66440197103181,95.18254442287592,96.39017470509184
232,0.106252745,0.21320364,43.17759,2.3972247,90.12772381463162,97.1257175774189,97.53491051387482
233,0.0654629,0.34311864,43.478516,2.054405,96.2776639132145,97.77653561890565,97.99391342152661
234,0.11208948,1.2640048,51.20609,2.825847,89.37913441999221,91.290155216395,93.64866617666134
235,0.06047724,0.008154554,33.182644,0.10767738,96.9757080078125,98.59771728515625,99.7955322265625
236,0.112010546,0.113222405,61.516373,2.4868464,91.33419034938709,94.62375464854689,96.150314494284
237,0.059691273,0.0063991533,37.35813,0.14150909,97.24578857421875,99.822998046875,99.99237060546875
238,0.12838243,0.05610105,55.752148,2.3858426,84.32303675314165,90.03832587683804,94.07552182742667
239,0.073749825,0.010798091,45.884098,0.19283506,95.2239990234375,98.6602783203125,99.4842529296875
240,0.12091197,0.026965624,65.90615,0.19814138,82.96051025390625,99.4049072265625,99.96795654296875
241,0.11243888,0.026614808,58.10022,0.14623514,83.22296142578125,99.14093017578125,99.98779296875
242,0.20538133,0.07353021,65.10922,0.25590128,61.48681640625,92.3919677734375,98.919677734375
243,0.17113936,4.5868955,60.356834,2.5416188,90.94887186244367,94.34873847054804,95.11492850519741
244,0.16903335,0.052990273,83.56918,0.25676882,73.876953125,94.464111328125,98.23455810546875
245,0.18393454,0.066573195,87.51474,0.23178814,74.7100830078125,93.10302734375,99.27825927734375
246,0.1336483,0.07795613,58.081024,0.689132,85.11607156592773,92.86340630432441,96.15710044151808
247,1.0517197,9570.732,85.15951,2.78682,66.85182379774108,82.2181824302715,86.80166304768638
248,0.44517216,0.41884694,159.14107,0.32948744,31.2744140625,78.6468505859375,87.17498779296875
249,0.1761696,2.0285978,97.491554,0.30767012,76.60523050052856,91.76816656708185,96.52678831333978
250,0.09758598,0.051209968,41.617977,0.16569468,90.84014892578125,98.22998046875,99.12109375
251,0.17858757,0.05939479,67.841255,0.21950778,73.5595703125,96.1700439453125,98.5595703125
252,0.30458796,0.1790364,85.72741,0.39175487,43.39599609375,79.79583740234375,94.18487548828125
253,0.18311499,0.061110836,74.27184,0.24190137,75.72174072265625,92.681884765625,97.894287109375
254,0.8709746,2556.1062,86.20291,3.054297,66.41766122370063,83.19652681349199,87.92997381048635
255,0.19525082,0.053612553,82.4803,0.25951287,65.87982177734375,93.98040771484375,97.78900146484375
256,0.1570085,0.052225344,67.831955,0.18310127,79.84619140625,95.4315185546875,99.87945556640625
257,0.09977132,0.017547525,48.985073,0.15834735,90.74249267578125,98.8739013671875,99.6002197265625
258,0.10316541,0.019492531,46.095684,0.18778706,91.35894775390625,98.49853515625,99.31793212890625
259,0.11369707,0.020965096,42.427757,0.1519605,86.89422607421875,98.98834228515625,99.9969482421875
260,0.19412811,0.6402388,50.046745,1.2705172,78.00834313830356,88.58701465397368,94.38748223645004
261,0.33264947,21.435486,135.07181,3.3165822,67.61081415533748,91.48720416616537,93.83153154701546
262,0.16847147,0.06448614,113.46446,0.34055153,79.1290283203125,90.69061279296875,94.76776123046875
263,0.18062894,0.049937293,89.62644,0.22041139,77.166748046875,96.5789794921875,99.420166015625
264,0.13117059,0.029691197,58.824802,0.20512839,80.28564453125,94.9249267578125,98.21319580078125
265,0.20774929,0.6918212,78.38578,0.32486904,72.36896314946212,94.87144274052032,98.20859082932783
266,0.56301427,158.3578,87.62259,3.1374176,56.863863150392014,78.36699136770413,86.49877247168766
267,0.9375748,14707.237,81.89405,2.492679,80.12853244123602,91.45347301699093,94.86046306893212
268,0.103017196,0.026314186,78.65587,0.14676829,94.677734375,98.21319580078125,99.13177490234375
269,0.22419234,404.36588,43.033287,0.7637236,95.81859169040985,96.99740129622091,97.46861204170449
270,0.21542153,0.06411787,102.65785,0.29027128,58.2733154296875,88.22174072265625,97.27020263671875
271,0.09113402,0.031797692,60.932632,0.17518462,93.27239990234375,97.0123291015625,98.065185546875
272,0.09757353,0.1023716,59.421246,0.23207024,88.44921255036016,95.45842998412893,97.56745208155291
273,0.18429294,0.067701705,96.11398,0.25184467,69.683837890625,93.94989013671875,97.0306396484375
274,0.17753705,0.0912647,108.64682,0.27477187,80.53436279296875,94.97528076171875,97.29461669921875
275,0.19129597,0.0871192,97.34222,0.25183988,82.04345703125,93.60809326171875,96.8963623046875
276,0.20893994,0.080450155,93.16488,0.28751108,63.95721435546875,88.0035400390625,96.05712890625
277,0.14786425,0.07413821,61.285664,0.19257408,80.88226318359375,96.54388427734375,99.078369140625
278,0.13399687,0.025746202,87.35614,0.18354298,83.2427978515625,97.601318359375,99.99542236328125
279,1.3532676,78446.76,60.418087,2.263124,85.38031561718292,92.80133411568512,94.7947870664896
280,0.19329308,0.09316711,75.659744,0.8150199,72.283935546875,89.97039794921875,97.3968505859375
281,0.23300907,0.11351853,90.88572,0.30602723,61.51580810546875,88.12408447265625,95.5352783203125
282,0.27352905,126.562325,64.57191,2.0163405,85.05722104739395,94.24368702574947,96.45633785296678
283,0.15923822,0.04870834,63.387405,0.18407667,72.97515869140625,98.49700927734375,99.5513916015625
284,0.09080006,0.014886715,53.391766,0.14968008,94.76470947265625,98.92578125,99.71160888671875
285,0.18668893,0.06536976,73.15523,0.28226113,71.69647216796875,88.7786865234375,96.77886962890625
286,0.31644595,0.14227019,130.31596,0.26366624,37.09564208984375,87.36419677734375,96.0296630859375
287,0.16598931,0.13389453,73.75052,0.24419422,78.19976806640625,95.1446533203125,97.64862060546875
288,0.21771489,0.0760272,65.00689,0.32608947,59.00726318359375,91.88995361328125,97.98736572265625
289,0.1874613,0.06679976,62.41655,0.248465,70.95947265625,92.76580810546875,98.3673095703125
290,0.19936204,0.11660633,84.51839,0.29661426,72.8485107421875,91.766357421875,96.91314697265625
291,0.08443496,0.0135582825,49.334793,0.1524608,94.793701171875,99.493408203125,99.90234375
292,0.07693546,0.012865594,53.10368,0.13062316,95.66802978515625,98.89373779296875,99.86114501953125
293,0.08791876,0.012751029,70.8632,0.17292015,95.0775146484375,99.62310791015625,99.86114501953125
294,0.27829793,0.1343562,89.22649,0.31449804,52.54974365234375,84.35211181640625,97.10693359375
295,0.061628133,0.013310332,83.94332,0.13663284,95.12939453125,97.869873046875,99.3072509765625
296,0.073082544,0.01075134,50.67752,0.15238608,96.160888671875,98.76556396484375,99.517822265625
297,0.20159088,0.075939864,72.81303,0.2354561,69.5526123046875,90.924072265625,99.1241455078125
298,0.099093236,0.017622722,65.47221,0.167102,93.6920166015625,98.883056640625,99.43084716796875
299,0.30150515,0.17322242,95.90289,0.45045373,54.85076904296875,81.7108154296875,88.83209228515625
300,0.18212928,0.06899174,67.70226,0.90504104,73.98681640625,93.359375,97.247314453125
301,0.11816626,0.023120165,49.077606,0.15375905,86.92626953125,99.21722412109375,99.6734619140625
302,0.2853333,0.14047489,88.874344,0.25812757,53.55377197265625,86.6546630859375,97.54486083984375
303,0.18025067,0.07691438,92.6758,0.254878,74.9298095703125,91.84112548828125,97.6287841796875
304,1.6146541,39139.887,127.351135,3.2084985,38.34642537536045,68.8807132677074,80.51605846673958
305,0.13613875,0.5928904,53.479404,0.40226483,86.21831555494514,93.1785926841551,96.18031711150789
306,0.15853748,0.05590069,78.8356,0.21748511,74.36707411985533,96.4107494391796,99.11489569503578
307,0.21980008,0.09118619,72.504875,0.27268237,61.480712890625,90.0665283203125,98.2818603515625
308,0.21213706,1.5333111,59.85222,0.41089684,69.70330575989743,95.94639968254938,98.42495650315925
309,0.18315282,6.5284033,66.381424,3.1336908,88.4967919340055,94.3561801948603,95.25240180602233
310,0.17215014,0.15600455,80.33196,0.29855642,78.3233642578125,94.158935546875,96.6705322265625
311,0.3102029,3.5050447,74.26243,0.42623866,70.46678772526819,84.54976881876307,92.72275037004258
312,0.1773173,0.116802305,92.05523,0.32729882,77.55126953125,90.51055908203125,95.4132080078125
313,0.13595483,0.048039544,97.41456,0.20144549,86.12518310546875,96.71478271484375,98.27423095703125
314,0.21685106,0.11554037,76.3974,0.79123014,68.04351806640625,87.47711181640625,95.2301025390625
315,0.14043301,0.025800357,81.82261,0.1529258,91.98150634765625,99.4140625,99.77874755859375
316,0.15892655,0.049581636,64.38168,0.21004269,78.61480712890625,97.1221923828125,98.6419677734375
317,0.18792796,0.073596865,57.38737,0.24527174,74.4293212890625,91.02783203125,97.625732421875
318,0.10827755,0.019720793,38.776173,0.13749275,89.31121826171875,99.5269775390625,99.96337890625
319,0.057061717,0.01616147,45.955994,0.13217394,94.42901611328125,98.4710693359375,99.3194580078125
320,0.25622702,0.12753052,62.863083,0.3961169,51.23443603515625,86.4105224609375,93.55010986328125
321,0.2361905,0.089686535,91.25547,0.26643816,68.9300537109375,88.2049560546875,98.5748291015625
322,0.1438676,0.029845297,48.068386,0.16096519,88.10272216796875,99.15771484375,99.99237060546875
323,0.1357323,0.048552457,70.92457,0.97124714,82.77228660750939,98.1889664319323,99.17579814949316
324,0.46154428,4.4039755,200.75523,0.39133155,33.282206236483276,82.18016166388024,93.66842032608862
325,0.30580005,18.413387,101.18804,1.896222,60.03461286600768,90.35828993732264,94.94215597617637
326,0.23380108,0.09852926,71.35816,0.2874912,58.9569091796875,88.56201171875,98.44512939453125
327,0.2266007,0.08407011,78.185936,0.30776867,53.62548828125,91.015625,97.344970703125
328,0.28429303,36.966312,66.34224,0.5707429,78.99043554354668,96.81747700999432,98.0026712928136
329,0.17833966,0.057686213,64.22485,0.24401054,73.42376708984375,95.306396484375,98.50311279296875
330,0.09365107,0.23379788,57.967773,0.16624728,93.78042267490653,97.08857862211032,98.46036469062334
331,0.16654103,0.048337586,70.71179,0.24233696,72.8424072265625,95.5413818359375,98.36578369140625
332,0.11336611,0.061065223,67.91879,0.20890482,91.64581298828125,96.6705322265625,98.03619384765625
333,0.69357383,5737.1064,91.11098,1.8294897,77.28393147818,87.23819858925664,92.65018215642198
334,0.20562184,0.08389984,54.215275,0.27874568,63.64593505859375,89.95208740234375,98.3551025390625
335,0.22387104,0.1204686,89.278,0.9700463,73.14300537109375,84.47265625,93.89801025390625
336,0.060321897,0.0066098445,19.739456,0.06668553,99.658203125,100.0,100.0
337,0.49778053,0.5402907,148.33437,0.69193876,26.3671875,65.89813232421875,88.73748779296875
338,0.40523812,0.3317694,168.13654,0.27464694,33.63037109375,75.17242431640625,96.4202880859375
339,0.20470548,0.07860731,80.63534,0.28710404,63.3331298828125,90.77606201171875,97.25799560546875
340,0.13358462,0.039433524,51.562004,0.21993923,79.9285888671875,95.953369140625,98.20709228515625
341,0.132836,0.04397426,66.75859,0.22319137,79.50897216796875,94.000244140625,98.2177734375
342,0.16786721,0.09592142,51.90442,1.7258636,78.7567138671875,91.143798828125,95.556640625
